Longitude,Latitude,x,y,PM25 Annual Ground,PM25 Winter Ground,PM25 Spring Ground,PM25 Summer Ground,PM25 Fall Ground,SO2 Annual Ground,SO2 Winter Ground,SO2 Spring Ground,SO2 Summer Ground,SO2 Fall Ground,NOX Annual Ground,NOX Winter Ground,NOX Spring Ground,NOX Summer Ground,NOX Fall Ground,NH3 Annual Ground,NH3 Winter Ground,NH3 Spring Ground,NH3 Summer Ground,NH3 Fall Ground,PM25 Annual 150m,PM25 Winter 150m,PM25 Spring 150m,PM25 Summer 150m,PM25 Fall 150m,SO2 Annual 150m,SO2 Winter 150m,SO2 Spring 150m,SO2 Summer 150m,SO2 Fall 150m,NOX Annual 150m,NOX Winter 150m,NOX Spring 150m,NOX Summer 150m,NOX Fall 150m,NH3 Annual 150m,NH3 Winter 150m,NH3 Spring 150m,NH3 Summer 150m,NH3 Fall 150m,PM25 Annual 300m,PM25 Winter 300m,PM25 Spring 300m,PM25 Summer 300m,PM25 Fall 300m,SO2 Annual 300m,SO2 Winter 300m,SO2 Spring 300m,SO2 Summer 300m,SO2 Fall 300m,NOX Annual 300m,NOX Winter 300m,NOX Spring 300m,NOX Summer 300m,NOX Fall 300m,NH3 Annual 300m,NH3 Winter 300m,NH3 Spring 300m,NH3 Summer 300m,NH3 Fall 300m
-88.1289,30.5248,101,30,104306.472174,119187.830232,94594.1525324,97626.7475339,105176.970761,22233.8732633,31619.6976134,26455.6394714,18428.6991292,12063.1360913,4242.99556555,8174.445468,5814.71759792,1757.14600053,1138.7714482,56247.123382,75794.7368278,47762.9939287,51839.4499689,49528.6577687,65202.4138097,83752.745857,52881.0390751,51716.2039011,72012.3036649,21314.3872533,28165.0410765,24818.8896258,18698.4308009,13055.1409884,3377.62124077,7398.69626405,3972.75297671,1050.46513819,978.341269703,37268.4549483,55576.1777503,29182.5842532,27071.3014744,37196.8639629,55488.236445,70447.1480205,47236.3426889,45472.1014289,58360.7801551,20123.8592407,24681.0956854,23788.0812554,18401.6927398,13219.8373813,3026.93548791,6411.43550763,3692.09774725,961.346450064,956.279074991,32857.9331174,48033.9916389,25647.5845756,24854.6396442,32826.8748707
-88.0052,31.2622,101,33,84981.647661,100075.751454,69443.6873652,71612.3058678,98521.6138575,19587.3858748,25599.0621725,22906.1663735,18761.4725679,10758.5954378,3569.59925923,7881.61960198,3966.88803213,1235.39124081,1141.86807219,49540.2636679,65290.8404969,37359.3018406,47193.7783599,48240.1265872,56146.5611888,76123.6686023,39886.6625345,39355.0825831,68827.5835273,19798.4498917,24632.5350567,22681.3039943,19009.0122116,12141.1264265,2743.72911556,6464.70967806,2683.99712176,764.740843297,941.768151893,35223.9454684,49240.9062177,25540.4777079,28794.3372815,37302.9094249,48376.4479611,64941.3399021,36048.6288198,34804.9466078,57318.7772972,19752.7805017,25804.3535405,21890.5516524,18443.8110811,12473.0321726,2498.76065938,5721.69528383,2493.46350491,844.90936237,854.158700579,32241.3718488,43621.6439357,23714.331921,27253.0631789,34305.7338886
-91.3631,35.2597,91,44,78218.5672958,96219.5794796,59253.7821093,62237.836051,95032.4806603,19271.009085,26001.5035345,18842.8665411,19277.6493518,12659.8273826,5113.46626621,13055.6362229,3239.31740146,1273.83898598,2801.94926144,37779.7548499,49676.5766194,20775.9992651,38296.3016789,42327.5077576,52343.4014974,72387.3604082,34173.0015604,35008.8126645,67638.9688678,19675.162633,25628.7200549,18857.6872758,19516.8172008,14331.2787317,4379.65234153,12121.6245226,2152.03857044,823.840353277,2265.4176944,33251.7769655,48474.3108524,17562.9368049,29808.810028,36981.4340358,47053.3853085,63077.7341269,31141.6720557,31400.6992754,62409.979047,18814.7887353,24578.5033645,19095.174324,16301.2555623,14875.7127821,3858.12279094,10394.7705928,1982.41612811,715.303321328,2211.24450078,32567.9853798,44180.2816315,17895.8814885,30096.4406345,37814.6998637
-90.7257,35.8481,93,46,87187.1444764,103059.698085,67893.657077,68126.6203018,109518.808044,21088.9936667,25843.0696314,21906.0831322,21224.1136576,15063.1643698,6313.369358,14097.1652788,4479.2632556,2058.01449659,4532.52707107,41083.8790503,54181.9725246,22141.6619128,36311.762449,51655.5891443,58059.2163799,76529.1700779,40147.2989442,39518.3440088,75905.1439642,21776.1295239,25316.5418228,22582.512467,22247.1525756,16665.5383957,5189.99004383,12706.6413807,3053.73574618,1149.45379842,3654.66050851,35651.6935425,52387.0185198,19074.2270108,26631.9812437,44331.1415805,51610.0347797,66377.6492618,36534.347309,35533.3616877,67841.4357914,20832.0822805,23994.4730596,22758.7163691,19597.6586171,16621.1780513,4634.81685917,10905.1393304,2768.79408977,1090.69687857,3617.01941984,34726.9375997,47227.0185772,19246.6766286,28932.7404124,43261.3949618
-90.0253,35.8619,94,46,95648.7923141,117217.411624,72989.6686219,75606.2147451,116670.075574,21068.0139881,26611.981935,22017.419939,21876.6794366,13479.4867264,5984.74099832,13789.433177,4745.78404422,2052.08481857,3271.49846563,47628.1897117,64802.8518005,28072.5873613,41099.0368059,56510.2089419,61946.5135747,83204.1051845,42906.6290251,42541.2737006,78992.5047014,21439.9499219,26330.5428555,21489.1975824,22389.0055392,15165.8928049,5047.3121066,13061.7256117,3155.81402397,1210.67793989,2615.46041777,40288.4557937,59093.6901446,23388.6587118,29831.4490267,48679.2199951,54784.2766214,71253.4351624,38986.5849173,38017.510209,70722.4330279,20720.2123196,26048.4654494,21554.1343981,19427.4793998,15442.9215882,4443.54823758,11134.2649811,2842.34863829,1011.52661505,2655.84373012,38460.0130672,51836.285209,23315.7806989,30621.5332271,47842.4119151
-94.5241,36.2561,83,47,94366.6523428,112946.809702,74455.633049,78067.105198,111827.360788,19258.4228493,27218.179663,16213.9786356,16158.1285293,17173.6350584,6784.75955784,14368.2041276,3165.84143053,1285.95827862,8172.53176335,34608.6758049,59621.0971598,14211.9866577,16177.4544744,48286.8322656,60804.5562535,77516.0155109,45892.5857261,44967.2523803,74749.6866743,20466.2225882,25499.335143,19595.6567239,17961.3741316,18616.669832,5345.64726313,11099.1940132,2384.65303462,1062.49057236,6442.70377539,29756.4271182,52608.0710522,11870.6924462,14506.2417618,39933.2578834,53258.8094976,66255.1952348,41509.2772555,40355.9146818,64808.4675859,19829.6850602,21986.9415751,20290.1295284,18796.768631,17876.4413823,4832.14805454,9586.80099938,2174.47917054,1207.05283547,6101.56898471,26657.8560187,45090.84715,11826.324447,13822.125433,35773.791787
-93.7924,33.6094,85,39,84152.842678,103512.301957,68968.9097559,66171.9232159,97791.7113137,17331.9585184,24283.8321986,17297.3489188,16245.5263788,11204.4780901,4083.85223065,10805.0437845,2650.21093075,867.538651358,1941.97901632,37752.7123647,59161.7685672,22526.6314932,31234.6261991,37978.0045903,55350.3810086,75877.849311,39995.9355915,37272.4438275,68023.9942737,18342.3699048,23585.3248812,19259.3572082,17159.4734605,12945.4637045,3193.75264385,8524.28002703,1860.4158856,631.9972345,1604.57914984,29189.7441119,47851.5942886,17058.7385403,22923.1582451,28869.3085437,48901.9276491,65219.4509881,36251.8244256,33533.8033027,60357.9235548,18319.5981172,23111.996071,19288.2101233,16196.8679927,14256.1291203,2847.35583373,7467.41965178,1737.8398524,738.052623801,1340.59131962,27070.6077673,42070.0350616,16747.145863,22391.3581721,26943.6560861
-94.2841,36.1855,84,47,86366.0058539,102238.237264,66989.2441514,68535.3863569,107539.15225,18572.1913663,26753.9209794,15466.2231495,15719.4265288,16094.5582077,5665.97866067,12305.8492678,2706.95777112,1010.60001309,6511.42745476,33366.0520706,53450.2135444,16273.9889405,17905.5344019,45716.6191096,56139.5336815,71903.2489386,40233.6946189,39904.5552037,72406.914956,19642.3536825,25839.0950131,17965.4514612,17177.2093605,17329.1943686,4743.30194858,10506.0438252,1991.17015176,858.416604891,5303.49923398,28599.5736873,48708.6804745,13027.8375037,15904.2718158,36624.2175005,49419.7037986,61945.4088417,36356.34827,35983.789543,63269.7627036,19078.5254031,23482.7746608,18403.2119137,17078.5728069,16965.6282976,4278.22915489,9094.19910672,1827.7492285,1015.82521341,4964.50554331,26043.4148326,42753.6899569,12947.4321682,15034.4722751,33298.2341477
-92.8683,34.2963,88,41,79832.3299527,99110.6139351,65208.7473742,60439.795399,94382.144179,18646.1385771,23281.7000212,20144.7070873,18621.954211,12237.0611695,4270.75966136,11052.372259,2833.03604168,1049.448161,2087.32523718,40376.7328186,56714.1027482,27696.8959924,37727.6052559,39296.6851938,53901.895016,74059.2756898,39267.9493347,34919.2514315,67160.8620313,19669.9263271,22723.0960045,22374.1528814,19137.0581793,14082.5710248,3447.6546632,9192.0534347,1995.34859367,696.719390474,1764.91119788,32514.294317,48408.6836433,20997.1954202,28995.468933,31615.1595106,47787.865834,64140.512791,35714.8781253,31392.6603204,59687.3551095,18964.7259045,21890.405958,22058.8967001,16710.5272671,14834.6120017,3098.10601447,8079.79336797,1848.39313359,811.304755827,1551.3883893,30718.6951257,43329.3144363,20215.637491,29081.2743698,30101.6706841
-91.4083,35.6733,91,46,81202.089034,97346.0721037,62723.6367142,65460.5696987,99126.9344031,20205.7619482,25532.0093158,20809.7244175,20396.0942823,13772.1243195,5602.79595475,13193.003847,3877.14057315,1690.50750319,3566.67374005,37959.2902926,50077.2988216,21296.5026132,36043.6533036,44370.4493869,54200.0345108,72617.6276061,36446.3932266,37729.6972844,69850.149639,20886.0774619,25225.0856485,21363.2126027,21159.4545564,15480.186425,4750.65435133,12277.6938626,2618.19091891,1014.27419151,2911.80331896,33277.2175498,48838.0843989,17950.2350949,27346.7236349,38825.2596194,48606.8197609,63281.251186,33118.0349131,33941.5888164,63911.8028865,19988.8953794,24082.1828175,21551.144568,18322.2033145,15619.4997009,4225.91500751,10534.4205803,2394.20483071,966.208080421,2864.13210312,32688.7436441,44422.8337001,18127.3651552,28896.9936017,39066.9317585
-93.8119,33.6497,85,39,72465.6200841,93138.8828537,56468.7201874,54946.0102965,85166.5420512,16941.9035236,24894.0672923,16988.2969084,14871.5692843,10677.0194768,4157.32818367,11483.9978025,2448.446161,825.396121986,1799.01854946,32398.3255593,51485.0313761,17771.9632572,25471.235665,34750.4203591,49437.4294019,70738.382069,33464.8807357,31515.5174137,61803.8784384,18026.2113847,24309.9926053,18999.4034799,15898.8253108,12466.3232796,3176.5013243,8855.50872916,1702.30357808,574.939786145,1415.7474203,26771.2886526,44485.0614117,14551.613199,20143.7519505,27816.1064403,44115.4651333,61458.9231016,30569.4419861,28388.8968737,55801.1673836,18019.7805937,23693.2620065,19164.4956738,14830.4130704,13952.3465681,2821.61367523,7756.90722118,1593.05283528,663.580872715,1165.58369859,25592.3376176,39943.4164123,14672.841713,20521.3004618,27030.8986378
-92.9046,34.4341,87,42,79832.3299527,99110.6139351,65208.7473742,60439.795399,94382.144179,18646.1385771,23281.7000212,20144.7070873,18621.954211,12237.0611695,4270.75966136,11052.372259,2833.03604168,1049.448161,2087.32523718,40376.7328186,56714.1027482,27696.8959924,37727.6052559,39296.6851938,53901.895016,74059.2756898,39267.9493347,34919.2514315,67160.8620313,19669.9263271,22723.0960045,22374.1528814,19137.0581793,14082.5710248,3447.6546632,9192.0534347,1995.34859367,696.719390474,1764.91119788,32514.294317,48408.6836433,20997.1954202,28995.468933,31615.1595106,47787.865834,64140.512791,35714.8781253,31392.6603204,59687.3551095,18964.7259045,21890.405958,22058.8967001,16710.5272671,14834.6120017,3098.10601447,8079.79336797,1848.39313359,811.304755827,1551.3883893,30718.6951257,43329.3144363,20215.637491,29081.2743698,30101.6706841
-92.8333,34.4304,88,42,79832.3299527,99110.6139351,65208.7473742,60439.795399,94382.144179,18646.1385771,23281.7000212,20144.7070873,18621.954211,12237.0611695,4270.75966136,11052.372259,2833.03604168,1049.448161,2087.32523718,40376.7328186,56714.1027482,27696.8959924,37727.6052559,39296.6851938,53901.895016,74059.2756898,39267.9493347,34919.2514315,67160.8620313,19669.9263271,22723.0960045,22374.1528814,19137.0581793,14082.5710248,3447.6546632,9192.0534347,1995.34859367,696.719390474,1764.91119788,32514.294317,48408.6836433,20997.1954202,28995.468933,31615.1595106,47787.865834,64140.512791,35714.8781253,31392.6603204,59687.3551095,18964.7259045,21890.405958,22058.8967001,16710.5272671,14834.6120017,3098.10601447,8079.79336797,1848.39313359,811.304755827,1551.3883893,30718.6951257,43329.3144363,20215.637491,29081.2743698,30101.6706841
-92.7917,33.5648,88,39,72601.7103665,92447.7093048,56890.5902343,55901.4652103,85028.135015,17338.4277089,23528.6654206,17521.2430212,17098.6407375,10894.2243939,3765.42033412,10305.2027608,2292.20766822,883.183958929,1525.82350635,36808.6459501,56533.5831119,22246.6739127,33786.317037,34586.3712338,50273.7039811,72450.8361024,34541.177081,32109.9760726,61769.4635017,18796.0041755,23737.0003939,20117.3539187,17898.6137476,12762.0956513,2922.8360144,8047.45730899,1642.6676965,591.573393987,1281.89522912,29077.1826467,46056.4898742,17748.787854,24711.3906016,27742.1256433,44749.8415854,62764.8228304,31769.2601772,28947.1147795,55278.9950389,19302.3746062,26376.59751,19923.264249,16524.1309467,13954.6258292,2633.21313404,7114.92086166,1538.6225584,717.150927355,1074.67355606,27744.3995035,41223.0728351,17609.7088772,25230.5284993,26758.8857586
-92.2166,34.5923,89,42,110496.983108,124932.140612,100872.578431,90468.255784,125587.663243,19772.1299939,25361.1148094,20496.8796645,19199.8372984,13687.4028784,5296.97075405,12532.144425,3948.13357056,1449.90348435,3176.4910107,54187.5580614,70251.4143752,33350.6830649,59699.6274944,53371.4164922,68980.7930801,87281.2689204,56160.9570746,49451.1696741,82870.9368115,20763.379105,24822.4200786,22439.1767097,19895.0239111,15501.8379657,4338.38284957,10848.5769633,2802.05958977,884.619287949,2641.24774495,39798.6985441,56548.5961716,23053.2346254,38373.1923235,41180.1721364,60189.1733276,74076.3099576,50044.1688798,44164.4732195,72301.4427426,19968.5294853,24175.0763954,22457.4178602,17029.8621299,15833.6401857,3868.29448159,9374.27683503,2568.18855836,920.109144052,2478.25479834,36516.8298723,48257.4509788,21767.395669,38824.8691141,37123.6564996
-91.9025,34.2181,90,41,86712.8736071,102966.966415,75143.0567065,70734.6507837,97883.8872268,19094.4519016,26490.7769448,19282.3069711,18267.3761033,11990.1893179,4762.2406144,12080.9959097,3466.64590842,1198.60986519,2229.7473961,41089.6895554,56218.0650485,22962.1799112,43771.4997022,41339.7232537,56853.5315399,75673.2064968,43252.8069415,39636.2530471,68672.8628029,19983.1234747,25869.6815557,20866.6986238,18992.6335585,13794.4788273,3943.70921699,10647.3366198,2417.59081386,762.317226676,1796.16731814,33374.1621172,49348.7755499,18004.8249556,31015.0785741,35035.4626589,50629.7772665,65354.5741574,39128.9411207,35576.5143775,62263.4062555,19369.6291123,24973.3445037,21069.640295,16498.2492056,14529.3111598,3506.65016056,9186.09617526,2229.85848139,798.492473739,1693.47235283,32004.7973531,43805.4754453,17780.214889,31673.8850168,34541.3587423
-89.9469,35.6626,95,46,112705.348313,134962.313354,89710.0078298,92335.6461077,133703.21169,21845.2608616,26650.5049249,23757.0313572,23294.6269016,13414.2537218,6169.46220555,13806.8380873,5453.95027947,2230.13771379,3107.51836173,56848.689561,78566.0756591,35764.0175717,48551.7714163,64484.9638935,70898.5583609,92695.981197,52791.6811287,50723.4521175,87237.7871583,22244.5443044,26379.5968495,23470.6900974,23523.7197044,15147.2599803,5084.91381634,12622.5742062,3668.21423575,1394.04463322,2510.66013787,44793.4465937,65199.8083238,27939.2576395,33970.2675782,51991.2105349,61849.2944412,78222.7792171,47595.2144066,45038.5551539,76382.4052637,21742.3306302,26813.3824682,23357.6088364,20856.559647,15521.1848768,4467.23414247,10783.2187976,3280.70306229,1183.96942488,2496.59143937,40903.355415,55252.8540439,26982.3708109,32817.5900007,48450.229891
-93.8053,35.4617,85,45,78754.0519073,90921.4813386,66057.1297723,61548.1219796,96301.2674602,18329.9590622,24918.2087657,17970.5452971,16208.4520417,13884.5905909,5106.10257453,12102.1558088,2790.26165393,1185.05860852,4241.25425758,32752.9470536,45679.6495748,20236.5974088,23663.6304068,41320.0381726,53450.6437632,69610.3794618,39683.8141782,36613.6335873,67751.8224648,19691.8513912,24634.2873257,20698.9244152,17898.3080528,15171.3146505,4155.71441602,10169.9707522,1996.78486787,786.801215496,3418.67801047,28007.7126454,44326.87906,15956.5857376,18864.7785852,32718.0455797,47490.9720423,60561.4058746,35923.8696419,33215.5992656,60103.8164649,19403.3771284,23817.6223589,20926.3427115,16820.9875799,15660.351842,3734.1935385,8852.81618518,1839.37277335,994.432554564,3079.04338909,26873.5057638,40374.8412516,15671.3523722,20267.0327805,30918.105248
-92.5933,33.2961,88,38,76969.2856066,97288.8834608,61585.0222101,60469.6877236,88375.9934658,18045.3595912,25272.3064647,18719.919884,17149.6672829,10679.057705,4119.65101688,11385.8929554,2636.27248545,1018.81956143,1380.67158745,37027.8045349,55904.9133851,22320.3547673,32928.8931351,36865.4122193,52968.778955,75417.8704604,37383.3483359,34738.824303,64105.5927689,19187.0038566,24337.9538634,21161.6987298,18178.414567,12585.0755851,3070.19239484,8540.74123459,1859.2240658,651.480724721,1101.52154181,29786.7225191,47208.3518204,17980.6172325,23954.6418754,29937.5447043,46877.3411858,65138.2479615,34260.6853637,31249.924444,56616.9598279,19099.5695653,23822.3195768,21070.9769659,17071.1405897,14003.7662728,2764.02983999,7521.78387445,1732.45845777,793.521769096,918.5239297,28477.078642,42343.4548553,17786.3298593,24820.7798617,28766.7902132
-92.1392,34.4236,89,42,89004.8801721,104027.710227,80542.7270845,69013.3662695,102291.515584,20085.7495146,25690.0346093,21780.0897462,19263.9277697,13227.7162471,5081.85004669,12065.1312357,3983.57991763,1436.70091911,2763.87216688,44946.4414766,59885.6741642,27931.4816913,46743.7269145,45145.3849095,58840.0527859,77073.6801901,47323.8601333,39234.4135976,71531.7068279,21175.6673339,24939.8733858,24113.0034215,20088.2488286,15135.482278,4030.59758851,10044.9506997,2814.3262565,825.702203291,2266.58061334,35435.1041602,50706.9843757,21169.9816498,32528.2707297,37289.5545941,51888.9167533,66481.8297442,42646.935076,35138.6526519,63077.33463,20408.8723183,24155.5983724,23982.8321866,17540.8898475,15567.4446705,3603.98032861,8744.37558191,2574.10381447,908.405480628,2065.42298434,33758.4596098,44797.2839687,20385.5661648,34433.130712,35260.8356262
-111.3,32.5517,40,38,45643.0575196,60413.419576,31021.4801385,36014.0433195,55074.5359361,9021.25106121,12982.3245113,6555.69978887,6670.85367497,9750.64707918,1874.5503827,4574.37030421,583.807933179,216.215764358,2089.54370222,12670.9006669,21101.0854737,6081.87071002,11732.1410794,11748.0258129,29478.5104872,40729.4163967,17906.8825552,19887.1125045,39303.381639,10182.8338617,14997.5728056,6985.34559444,7231.47301484,11300.976657,1842.91324406,4248.22799326,581.0583874,211.323809136,2201.78394829,9359.6386938,15037.2790343,4637.51299674,7388.52901072,10369.2050904,27929.9977567,36367.7109455,16843.6848826,18120.8139259,40281.3829815,10623.8835934,16242.3277031,7123.56677579,7243.93186298,11606.3516977,1744.88973536,3862.30791839,600.90800972,160.062979949,2236.99636779,8913.1466521,13494.7076278,4651.23518683,6803.18069327,10690.757424
-112.1583,33.4417,38,42,129171.844003,148051.891345,110403.558836,128832.840456,129278.46532,11712.7066343,17593.1584319,9201.29544591,7933.95416313,11938.3210727,5378.47444285,11647.5147018,2021.68187545,854.139495514,6866.86376052,26200.2568742,47919.879116,11487.3884147,18385.1924316,26952.2857833,68231.9446702,81635.7941333,52235.843995,63566.6008217,75467.4972605,12370.422775,17914.0843134,8928.53848829,9254.45590684,13260.6623025,4383.76853074,7892.41835986,1972.2199052,806.855757279,6397.52696605,15097.6578456,27173.3832671,6669.80131506,8347.97187229,18197.7873368,61424.7663982,67541.0831548,46245.6831495,57803.0587682,74080.2221096,12401.8938435,15990.8148552,9348.21429543,10339.8721374,13639.1626139,4083.09894477,6777.04292158,1992.53416344,473.790894832,6705.19785127,12496.392712,20274.3796349,6132.81880408,7801.99963193,15757.7480534
-112.2161,33.5542,38,42,89667.6123695,107241.795851,74077.5663087,85552.5157278,91378.3374058,11192.2735067,20099.7164852,8174.31441734,8558.69261596,7753.26820822,3177.25346699,9727.13869765,1217.23748621,544.604071397,1158.84093244,19108.2747123,38955.2199262,7931.78918974,11060.7267805,18452.8579884,53285.4990711,65727.5437403,41399.0341264,46953.1305476,59034.5475185,12992.6152809,22501.2475592,9315.24781161,9779.32884747,9924.99728333,2884.56043149,8388.61935889,1326.40538094,658.483324761,1070.00795779,12766.8888584,24088.154932,5562.00612395,6378.78441487,15024.2894021,49427.3724474,55977.3560724,38293.9244069,43904.3013846,59500.0409429,14612.0717439,25719.1410557,9601.90289304,10356.7012153,12264.4877196,2543.87350586,7163.62347519,1361.14743075,508.104189468,1035.29715539,11071.4238647,19013.9189538,5314.78621121,5774.35599573,14177.6040724
-109.8931,32.0619,43,36,24749.6401406,33809.4338202,11657.2578354,12892.9345643,40580.8130195,6486.91958518,10105.1147796,4183.77161648,4277.67176613,7234.20507824,997.808823903,2440.73720166,233.770625421,143.408785163,1154.49563756,7658.74865809,12423.0955732,2478.84148029,4650.81426271,11055.378988,17619.7129767,24763.3029585,7258.78689453,8220.82293527,30164.6896205,7537.279442,12273.3118527,4226.02949436,5100.71690084,8339.29208608,868.578979803,2023.82518737,213.040057115,101.372905658,1048.90061411,6271.22104004,9553.65774194,2285.4085677,3341.01143142,9878.71464336,16552.815767,22955.8832098,6947.47244125,7565.19870593,28659.1067889,8278.9165898,14114.0173471,4469.18983563,5062.53906465,9226.49596845,815.597044438,1964.77984585,219.787310753,91.5386559723,915.932749007,6395.10348253,9226.73955659,2476.65674371,3903.35909037,9919.80751113
-112.8897,33.3417,36,42,54606.8649814,63620.1388737,47072.4088959,53701.4643447,53949.586731,12125.4876094,20039.0395515,7903.58805175,8851.28446796,11515.4034448,3023.7884531,8186.74606937,907.998121352,478.611818425,2438.31986837,10610.5889724,20483.5027561,4828.49692452,6168.13114602,10942.0393241,36773.8720761,44604.093873,29047.2750267,32769.7271156,40645.4457038,13905.2962266,22354.9006794,9458.62901342,10338.0108578,13150.243244,3105.46245832,8265.86828648,996.572875686,570.387533931,2410.53480979,8818.02363013,16380.8572314,4203.01427118,4271.46163626,10380.8378337,35740.5394605,40053.9010375,27707.1600924,31466.6588258,43693.6714589,14512.1769184,23468.8748575,9764.32534427,10648.7851708,13811.4107444,2854.96725038,7078.27206755,1034.0550264,508.504500708,2602.33271542,8706.60916404,14617.6752506,4274.29540024,4310.43254313,11557.9570076
-114.1594,35.0361,34,47,42258.7610126,54719.8644322,27716.8712908,33035.9009295,53513.0423094,10254.5457573,13710.1881654,7488.15060703,10087.0194161,9638.78142778,1709.64905269,4078.90165739,548.914312596,310.279845415,1859.16361859,10760.641942,18235.1613282,6425.61916227,7371.27283005,11003.6627847,28913.6846292,38953.2995006,17443.9867004,20777.5488843,38449.9955636,11632.1614639,16277.0903934,7991.78009178,10695.83,11261.5459458,2074.79440095,5041.4573013,576.040352076,368.184097118,2229.68264308,9104.68053381,15571.6152608,5304.0984017,5597.69066761,9942.44728612,28448.7865,34987.2209054,16660.4428528,19765.1275507,42339.6736144,12018.132245,19023.2427321,7934.86653044,9814.65004439,11015.1778561,1970.36135766,4534.43261154,593.111247659,254.292703412,2412.95413437,9123.47359471,14757.4735866,5281.52167735,5262.35844026,11186.0564196
-110.3033,34.9394,43,45,18759.1869605,28913.203125,9546.02383242,11145.2481714,25405.2258494,7779.88045094,14893.3830642,4605.49460527,5544.98553121,5973.57791443,802.603592147,2397.11683025,262.32056502,112.614036009,418.307922364,6744.96403093,11626.9246429,3107.17029749,4337.48634401,7906.68004673,14503.1004019,23371.6388737,6148.57316825,7067.50484756,21380.3258075,8805.45715353,17342.1759242,4372.8263397,5920.93888011,7297.07143096,896.264035457,2811.742495,239.300417837,114.785203279,394.993381226,6983.21540491,11714.3378318,2882.35873482,4013.80001509,9286.74210435,14126.1581895,21859.90186,5883.48438167,6443.02694969,22261.9704535,9443.55887362,19147.0675439,4497.69636033,5697.98230248,8143.48153484,854.493465651,2684.15041742,240.681006407,84.0330433855,379.447703901,7591.59921387,12030.9152423,3091.22413044,3748.75722955,11422.5804854
-111.5041,32.9175,39,40,57783.39506,74383.5979227,41743.0578505,48281.9363557,66669.832113,9796.79040959,14445.2492079,7001.4230477,6450.42616862,11143.3656012,2727.09809065,6262.71066728,861.336030054,293.09178277,3440.43015413,13742.8618168,24416.0567832,5547.51930761,11019.1587103,13956.6008449,35719.141329,48485.2477866,22877.2040635,25649.6443636,45779.620343,10814.3107012,16060.3461069,7202.1100587,7190.8003214,12609.8187869,2521.98794219,5259.85901546,848.626616151,279.441206937,3499.23403636,9923.56696142,17033.4412059,4209.68616517,6649.88580922,11787.0298079,33446.8759138,42547.5540511,21223.4343824,23279.6360221,46633.8616922,11151.1343475,16333.8389589,7496.60130033,7589.48166559,12884.5763553,2398.72261186,4688.75167711,874.116661492,188.158534429,3656.75194372,9222.65497315,14691.6886296,4228.35153753,6219.40151942,11732.8809161
-109.2717,34.5778,46,44,17449.9560087,27717.7651173,7900.33313478,9943.76395285,24206.2513416,7155.36064436,12785.8721799,3796.44793643,5025.46962966,6927.53359767,670.193289256,1680.84044361,189.985405519,103.937471372,688.533276799,6695.88898568,12560.7147053,2934.16473039,3337.04352465,7946.60509001,13151.8734927,20661.2401239,5566.94133317,6655.15253448,19697.4269732,8073.95067907,14473.1696566,3957.02718273,5618.86979513,8068.59981863,708.439373667,1823.0137329,187.946792604,118.145322131,674.832295278,6520.19774491,10986.8615531,2716.46562839,3073.00999866,9288.91749634,12491.6423423,19245.2401753,5385.67954582,6111.45405164,19189.1492555,8274.98712098,14809.9572904,4087.6032388,5676.48826596,8317.43560806,698.459350191,1805.10010078,185.563465746,114.23157737,654.820038605,6780.14235116,10949.5768052,2861.27275234,2838.24984605,10429.2901646
-110.9889,32.2511,40,37,61540.0713979,75962.963724,44897.0646269,53127.9882567,72111.0384508,8160.19326648,11627.3541772,6318.39478827,6100.98566042,8481.62005197,1560.24436564,3606.21213162,622.405420907,293.221397025,1694.81476627,18863.714787,28162.9196122,11548.772498,19529.5224907,16186.9502862,35943.0011245,46211.9439751,23532.9453461,27676.208433,46280.8890678,9021.96547123,13471.1387857,6167.05620466,6806.7953738,9458.43161058,1471.88388599,3215.61166403,592.329311578,248.32270571,1723.48935421,11359.8182831,17241.8528989,6778.97886731,9470.43611862,11941.4740672,32696.9795584,40023.4993737,21397.9446619,24791.0735479,44492.7048215,9513.88175966,14728.2546732,6292.44503713,6865.77310485,9928.57296357,1397.47864894,2981.75861574,601.492724484,182.122265377,1728.10010523,10142.1219785,14531.0370632,6276.27429192,8754.09435248,11001.6514029
-111.7889,32.9042,39,40,53723.1683511,71469.5644234,36858.0348659,40559.0358814,65940.1395482,10213.4983788,16394.9397402,6999.08325798,7168.66119326,10128.8358813,2301.23480936,6248.0192588,691.220584469,227.578617411,1986.23846538,13955.6426078,25368.6452478,6336.36087395,10361.1999995,13737.6309363,34373.7958986,47347.8506518,21409.9396316,22865.5748374,45802.7870156,11625.771603,18621.1269964,7560.86356474,7815.36503218,12187.3786044,2244.11826222,5866.5367355,707.592161701,248.769417305,2040.02104229,10437.4765182,17801.6958477,4911.92605349,6763.03576959,12264.7745209,32429.4019913,41797.683893,20190.9987366,21186.7016331,46456.3567666,12290.7725005,20402.4350982,7689.0107177,7648.78350342,13059.3913108,2075.74257187,5181.82714432,733.81442895,196.366696458,2064.02976983,9712.58288027,15481.0359617,4917.77408527,6231.17816639,12211.0514705
