"fips","NOx_AP2_ACS","NOx_EASIUR_ACS","NOx_InMAP_ACS","SO2_AP2_ACS","SO2_EASIUR_ACS","SO2_InMAP_ACS","NOx_AP2_H6C","NOx_EASIUR_H6C","NOx_InMAP_H6C","SO2_AP2_H6C","SO2_EASIUR_H6C","SO2_InMAP_H6C"
19005,6007.29478252853,11797.0828158083,10651.7727855716,21568.3755943488,28197.8898682803,27011.2899401106,15433.1327799413,30308.9868547139,27366.3117891945,55414.6253789463,72448.0100829733,69399.2478009821
19007,6426.5246381921,8911.39060310289,11813.8565129644,20842.8655788725,24921.7449515975,24177.3096808648,16510.2710310814,22894.7022532453,30352.0839542544,53550.5534892717,64030.5251200956,62117.8280762869
19009,6222.80227595459,8547.44873430351,11469.6129505855,7465.75663383368,22164.600620074,20581.3845602305,15986.8418286661,21959.61687519,29467.6099509413,19180.3970232832,56946.5219574452,52878.723457795
19011,7117.391057063,10291.8740756051,12080.3281474531,21956.9458923175,25583.8641784076,27611.2306342491,18285.3322204049,26441.6146050512,31036.7365057701,56412.9892252819,65731.7253957384,70940.6911436783
19013,6509.06609802365,10376.0055111711,11123.2548384447,20566.2261962714,25594.2175054753,26034.016732003,16722.3469662478,26657.7757065262,28577.7029795282,52839.7766761559,65758.3264702098,66888.3141447877
19015,6018.06113323362,9541.24044878369,11636.4630351799,7456.49652645924,23515.6747287643,22985.9691735903,15460.7950468647,24512.9919625592,29896.3022444283,19156.6047868097,60417.8720603426,59056.8857002079
19017,6624.8309339853,10428.6538307775,11267.5621039615,20499.4657135973,25807.4733533151,26236.7718580845,17019.7845920913,26793.0464133717,28948.4754173823,52668.2472190303,66306.2503069414,67409.2582020076
19019,6211.51978811714,10787.5009646039,11632.081075198,20426.7173654991,26242.147340538,28659.4482939902,15957.8534370868,27715.0417553889,29885.0435598483,52481.3329824003,67423.0695699023,73633.9042380574
19021,5936.15219439758,8777.7351064101,10919.6591252659,7084.55225369818,21572.1990503733,19475.7248263575,15250.3442644629,22551.2976840858,28054.5991798575,18200.9586226087,55424.4490846769,50037.9229374812
19023,5983.26910503463,10003.7547594065,11439.1228928931,7610.97502079211,24948.3709676602,25457.7895474316,15371.4029773315,25701.3420977924,29389.2710469339,19553.5104293268,64098.9360407141,65407.7985434687
19025,5978.55977538265,9206.87815286975,11429.3559180609,7249.09036194382,22596.2004689312,20659.5237941712,15359.3031732816,23653.9061560441,29364.1765026223,18623.7106946936,58055.4427561669,53079.4886386504
19027,6171.12446725917,8923.94150956071,11395.2015515604,7369.61850268241,22212.4014847179,20444.7498991444,15854.0646809298,22926.949626016,29276.4227939965,18933.3868042894,57069.3379712619,52527.6644435117
19029,6224.80272902309,8126.2016635618,11471.6677618995,7518.43804250867,21837.8933461012,20428.3103120593,15991.9816451429,20877.2957405025,29472.8894314824,19315.7527467394,56107.1043993497,52485.4257817294
19031,6604.98158178452,10884.1958315581,12496.7953365375,22036.4411310346,26271.8174017966,32257.8559268365,16968.7851314684,27963.4824102666,32106.7765652921,56617.2384247341,67499.3016355904,82879.3872402127
19033,7896.38367447523,9869.27837642307,10460.1161151857,25454.7363958709,24479.3098828046,21756.2556133904,20286.8183603707,25355.8284039807,26873.8832849506,65399.9540011772,62893.7651069322,55897.3504339506
19035,5784.88690672197,8267.08132472672,10640.812047596,6917.85345373185,20950.9308246055,18321.9053508373,14861.6943979899,21239.2615446989,27338.1500779645,17772.65502868,53828.2083562266,47073.3843312646
19037,7466.48361129786,10909.6071942626,11734.0461280124,25681.904203009,26454.5743558216,26996.7284332451,19182.2648655272,28028.7724901901,30147.0250413248,65983.6221993994,67968.8638654334,69361.8345399103
19039,6186.53099198741,9003.8909444502,11577.0312970316,7787.93246794447,24122.4632282208,22165.9053071431,15893.6490685342,23132.3658035928,29743.6027226113,20008.1718342265,61976.9096486414,56949.874124112
19041,5807.73525180287,8748.83817190614,10504.9511752509,6998.94264535769,21796.1891763322,18931.3881872556,14920.3992495872,22477.0520332229,26989.0791793651,17980.9996130989,55999.9527833964,48639.3445501056
19043,6288.82903427375,11366.745921071,11842.6329620666,20613.5050322833,27210.8134190314,30666.6572470368,16156.4861085846,29203.3109970994,30426.020038818,52961.2514281323,69911.8887024893,78791.0787859802
19045,7852.4327422611,11378.0497804239,12775.1662223275,24506.6127244243,26539.0449887838,36203.9004431302,20173.8940788064,29232.3542990733,32822.0021749126,62963.9150131854,68185.8964756649,93018.0627944001
19047,6095.39905367535,8302.43474786975,11111.50235839,7230.20750182418,21520.8675803303,19243.4331971616,15659.5013919545,21330.0960209693,28547.5070246322,18575.194467495,55292.5617939136,49441.0899690122
19049,7462.43885037184,9523.37208567562,11651.6413258126,8290.00739351746,23755.3908709633,22083.1513505214,19171.8725553154,24467.0823091103,29935.3002241918,21298.1660938601,61033.781024578,56737.2522153757
19051,6633.2392464191,9052.49689976482,11906.0216065189,21499.2030982786,25061.2742678333,25113.1442008705,17041.3882895084,23257.2503579615,30588.886143665,55236.898672612,64389.0214476894,64522.2922255303
19053,6104.2341069408,8555.59598267513,11589.4811771912,7821.30764911348,23961.8889143451,22381.7625967968,15682.2015257701,21980.5498138728,29775.5905258673,20093.9235615671,61564.3418572746,57504.4819134486
19055,6239.06059562348,11128.692183889,12474.5028384143,20780.2544339293,26823.1167818849,30414.3729669379,16028.6147553269,28591.6732936259,32049.4998658453,53389.6850342821,68915.7695757922,78142.8781757785
19057,7047.79688032911,9874.17526344556,12496.6555514267,22921.801852499,25423.9703952705,29319.185433736,18106.5220788942,25368.4101040962,32106.4174117447,58892.0189210726,65320.906109827,75328.984155
19059,5516.37078042591,9026.11158049108,10037.1724348915,6802.23367591852,22136.4546555346,17774.1510283102,14171.788880112,23189.4578659089,25787.2030068921,17475.5901045373,56874.2057933861,45666.024800328
19061,6585.05464034162,11289.166493059,12043.7414839945,21758.1993619114,26830.1874005168,32299.6964710174,16917.5863187732,29003.9841402823,30942.7334328484,55902.3445579478,68933.9363014794,82986.8892465151
19063,7006.94445763169,9410.58553717462,10063.2503688321,23018.5859984271,22857.5989019693,18088.8362202983,18001.558879006,24177.2968752646,25854.2057257556,59140.6889627568,58727.0605982878,46474.5537082257
19065,6182.24165627645,11138.0911904095,11784.9184306845,20064.3081359052,26841.0452057332,28842.8940690611,15882.62836592,28615.8224073142,30277.7325813328,51550.1854544077,68961.8335448746,74105.2362738596
19067,7424.16205316819,10353.6799985302,11400.2463174218,25195.8582028239,25394.9754006899,25520.6704496034,19073.5269774845,26600.4141820144,29289.3844430869,64734.8114776906,65246.4085106402,65569.3600927725
19069,6063.44071953631,9834.55498597026,11683.4302447374,7516.02771583506,24329.6406834189,24631.5213361603,15577.3900068066,25266.6126872069,30016.9763263913,19309.5598312711,62509.2161119169,63284.8459816745
19071,6295.26050775621,7409.75990206903,11143.6879105534,7562.66559723817,20872.7352765998,19350.6446113303,16173.0106618948,19036.5231533579,28630.2022070028,19429.3877617794,53627.2984861687,49716.5510641604
19073,6261.56316256013,9400.7642731561,11447.3955226167,7500.62287782946,23104.1036236708,21608.8172022158,16086.4311900795,24152.0628443244,29410.5261312091,19269.9797774074,59360.4116376861,55518.533061528
19075,6033.86909795369,9880.32232957847,11787.8101095868,7705.47365752299,24747.445548388,25890.2670572587,15501.4108647571,25384.2039221523,30285.1622476927,19796.3082523547,63582.6930971337,66518.9743395131
19077,6433.34068443984,9099.29227360772,11679.9992418516,7665.11375784077,23052.0300452051,21749.668352849,16527.7836772725,23377.4829379213,30008.1609607915,19692.6105047525,59226.6176283106,55880.4256128684
19079,5868.85027375147,9694.37796106346,11687.5652229985,7368.00430910183,23636.6084743345,22981.4962228776,15077.4236765711,24906.4521847562,30027.6004343659,18929.2394144342,60728.5903010585,59045.3932307593
19081,5900.39873428542,9624.18726850553,10758.0222778832,7299.84215990179,23838.6289111928,21291.8408093971,15158.4819627276,24726.1093995113,27639.301393315,18754.1086187826,61247.6467020099,54704.1173113116
19083,5892.56559427687,9714.6153980957,11670.6234949193,7494.67043358096,24145.4103516836,24647.9676971286,15138.356070891,24958.4487619035,29984.0716085726,19254.6860064576,62035.8682941231,63327.1020477722
19085,6052.63051404217,7947.17179912962,11168.7342946723,7197.70604299032,21735.5562704713,19119.0792755294,15549.6150626248,20417.3096195925,28694.5545378846,18491.6876178399,55844.1670699071,49121.5841803385
19087,6768.84668769092,9459.59575104419,12243.4401225075,22186.6437834377,24789.4191020734,28058.5230167881,17389.8080410118,24303.2201017293,31455.8243764848,57003.1580345624,63690.5368482407,72089.9311803016
19089,7158.65672681081,11241.1394962068,10307.5738236741,25028.1642364913,26672.3748590382,23815.1318601246,18391.357186766,28880.5871190588,26481.9523790669,64303.9509767456,68528.4644042853,61187.2751131245
19091,5834.57100923951,9420.15762535484,11008.135920872,7217.12865435945,23142.4940724943,20974.9911940213,14989.3490642124,24201.8906921957,28281.9249287232,18541.5906420642,59459.0492236014,53890.0272937002
19093,5754.07385726548,8284.13616354301,10883.2498967276,6968.71151521707,21247.7884989338,18722.2449685546,14782.5256227811,21283.0809888723,27961.051995125,17903.3259784335,54590.9325559558,48101.987399163
19095,6797.96626760205,10298.5925472426,12211.3729488154,21693.766556501,25731.4749753783,28286.5182991718,17464.6257405522,26458.8765502399,31373.433347022,55736.7956629963,66110.9856835028,72675.7254323504
19097,7031.5469942735,11442.6942016438,12683.3558280453,22892.9588951033,26955.0121471374,33568.1096766245,18064.7708209371,29398.4469040681,32586.1113236349,58817.9119550079,69254.6517931303,86245.8565255707
19099,7639.34569584456,9845.10938430653,11833.5102628129,8612.16636040171,24757.6346030629,24751.314640156,19626.403947994,25293.7303793564,30402.5808486291,22125.8975673964,63608.8721022429,63592.6340559758
19101,6510.88269832279,9642.61395167847,12103.573633782,21499.1018949193,25297.670541651,27051.7906454985,16727.0144049877,24773.4535593298,31096.4617427801,55236.6386481696,64996.4005871188,69503.3073243726
19103,6845.82364948454,10484.6172612381,11981.8269466206,22112.0400404193,25905.1407896709,29392.12756253,17587.5869655906,26936.8347213839,30783.6547899368,56811.4766831563,66557.189809862,75516.3962774483
19105,6299.41153220948,11143.7323588663,12483.2907638211,21364.889373283,26676.0392455216,32735.06221366,16183.6759977711,28630.3164092174,32072.078912819,54891.8029002298,68537.8794084769,84105.4858547984
19107,6714.28964342388,9882.39486795739,12118.4325335794,21606.7485347438,25400.9804367496,27262.5302919585,17249.6331978911,25389.5289493057,31134.6391033031,55513.2179799974,65261.8374071084,70044.7662189796
19109,5912.44193404013,9586.10867311597,10862.5932201452,7221.37919544937,23428.9767832814,20624.086569675,15189.4248713651,24628.2730667939,27907.9782548183,18552.5116686422,60195.1167577007,52988.4388493678
19111,6824.26564723451,9077.90334134414,12149.355822508,22631.2807424494,24728.1060226629,27000.2598323482,17532.1974256331,23322.5277939092,31214.0911196755,58145.5754219501,63533.0035470314,69370.9078561413
19113,6902.56837303474,10568.6906582218,12019.9489313867,21993.058624355,26052.7374683567,29692.9234728641,17733.3826704064,27152.8467028092,30881.6026041159,56505.7746137873,66936.4138231471,76289.2390901208
19115,6834.46863257293,9992.03524583207,12308.8209370062,22473.3360330611,25421.6882106193,28394.7935531797,17558.4122231609,25671.2308445377,31623.8090160229,57739.7639422832,65315.0424330138,72953.9198790681
19117,6077.4742520236,9180.06229659614,11767.7221178509,7877.7167148554,24634.7525997018,23666.2046313194,15613.4467294767,23585.0074739985,30233.5496442603,20238.8568519825,63293.1481517445,60804.6324825598
19119,6632.47178761119,7738.95932996803,9730.61106881078,8706.98547443699,20103.6570837476,16135.5452060206,17039.4164374873,19882.3438678254,24999.5468577263,22369.5188011584,51651.285736963,41455.9119329239
19121,6238.16494589381,9250.63530117628,11714.9081263854,7697.07040525717,23893.18652508,22345.324528719,16026.3135390122,23766.3325435378,30097.853272367,19774.7175561597,61387.8230086705,57410.8606305316
19123,6355.51361442824,9571.98198184059,11999.1823306963,20768.8015871036,25023.6533863993,26462.7851231578,16327.8205473781,24591.976988809,30828.2464329187,53360.2589348913,64292.3611314292,67989.9600050561
19125,6179.5462734742,9585.59772305566,11847.5039317591,7962.01573969318,24759.9390318319,24596.2692298562,15875.7030482725,24626.960269418,30438.5351488587,20455.448544964,63614.7929314504,63194.2718214129
19127,6317.84403738029,9754.87741737654,11857.8909246041,7857.65820904543,24633.8409642196,25636.0023006395,16231.0351162013,25061.8950228261,30465.2227216939,20187.3200075122,63290.8058628171,65865.6852391034
19129,6711.50317759828,7835.06652059247,11327.8308514905,7714.07762978474,21304.589571114,19711.7152650786,17242.4738582455,20129.2745905129,29103.3254893293,19818.4146636937,54736.8730387828,50644.2593541649
19131,7706.82978253739,10747.9234928466,10443.3581212075,25439.8932365094,25825.6530837048,22822.3493647345,19799.792579882,27613.3543203524,26830.8265319965,65361.8170829685,66352.9599645042,58636.493038803
19133,6178.72483954136,7895.93436032422,10744.6110129255,7241.46806226712,21574.4371969296,18222.110047364,15873.592516549,20285.6639257514,27604.8434789109,18604.1265204452,55430.199613259,46816.9776436134
19135,6079.8997592011,9136.02089706884,11850.4563927203,8013.66824754878,24909.7947276518,24591.1191752722,15619.6786486113,23471.8507523964,30446.1209841549,20588.1606865898,63999.8210966399,63181.0396512489
19137,6349.05684010596,7730.26950838134,11362.22144296,7625.40155965795,21459.4180869596,20223.844003128,16311.2309879573,19860.0168815667,29191.6861369564,19590.5769135812,55134.6780007423,51960.0851375838
19139,6847.77856104135,10477.4284805897,12451.754035828,22554.4336583002,25877.2745901742,29681.1285254835,17592.6097710683,26918.3643989325,31991.050771387,57948.1301954058,66485.5924534563,76258.9340228118
19141,5669.91989057601,8228.62898620333,10354.9178560482,6804.4989444438,20905.1039789404,17778.1064417558,14566.3066315002,21140.4649439564,26603.5946417647,17481.4103183048,53710.4642410876,45676.1875477177
19143,5438.53359007838,8523.06739529028,9829.84034271123,6650.66309144239,21230.5587177958,16894.3317656264,13971.7997477734,21896.9732621209,25254.4992307673,17086.1558309966,54546.663627892,43405.4821192094
19145,6368.40692240095,7517.42330843954,11294.4920912151,7693.40178348314,21388.5309098523,19887.6970697053,16360.9476613313,19313.1455639116,29017.6673391447,19765.2916701252,54952.5457194983,51096.4140151636
19147,5685.41581160497,9163.57246543546,10615.7176296065,7008.08299542364,22500.082847874,19403.9203872176,14606.1207073621,23542.6397187968,27273.6743324003,18004.4841539823,57808.4852342951,49853.4339108664
19149,5996.39180728839,7731.96321878758,10815.4644767081,6934.27875894355,20459.2313250142,17942.5270912974,15405.1194800206,19864.3685760853,27786.8891396264,17814.8569956706,52564.8719503833,46098.6378300773
19151,5871.18975807356,9127.95318845044,10917.0936122194,7150.54359084158,22472.6861502129,19958.8356653638,15083.4345749297,23451.1221772854,28048.0075399757,18370.5118939723,57738.0941812557,51279.192272678
19153,6814.53325751675,10033.0840023669,11705.8300858268,8054.24404773081,24452.7826996623,23841.837481853,17507.1917417621,25776.6984900981,30074.5288249335,20692.4131530023,62825.6081203255,61255.8905666654
